name,price,quality,category
Game1005,44184,48,Puzzle
Game1006,19240,43,Aventura
Game1007,14012,13,Estrategia
Game1008,5774,28,Aventura
Game1009,9960,91,Deportes
Game1010,4155,59,Puzzle
Game1011,20153,64,RPG
Game1012,33165,66,Puzzle
Game1013,42508,55,Aventura
Game1014,2726,28,RPG
Game1015,41886,77,Acción
Game1016,33427,7,RPG
Game1017,40768,36,Deportes
Game1018,27656,26,Deportes
Game1019,25303,84,Acción
Game1020,13063,80,Puzzle
Game1021,29896,20,Acción
Game1022,17251,5,Acción
Game1023,39598,61,Puzzle
Game1024,9565,6,Acción
Game1025,15437,0,Deportes
Game1026,46234,32,Puzzle
Game1027,27770,11,RPG
Game1028,40165,0,Deportes
Game1029,5230,50,RPG
Game1030,16717,4,RPG
Game1031,31532,71,Aventura
Game1032,13224,45,Deportes
Game1033,11738,70,Puzzle
Game1034,11801,33,Puzzle
Game1035,22177,39,Estrategia
Game1036,47863,50,RPG
Game1037,2786,27,Puzzle
Game1038,5576,89,Estrategia
Game1039,16603,77,Estrategia
Game1040,44585,28,Deportes
Game1041,6195,81,Acción
Game1042,26873,25,Acción
Game1043,9954,7,Acción
Game1044,24362,53,Aventura
Game1045,33738,38,RPG
Game1046,26389,96,Estrategia
Game1047,9792,71,Estrategia
Game1048,18515,95,RPG
Game1049,7945,48,Estrategia
Game1050,45975,51,Deportes
Game1051,28514,54,Acción
Game1052,25218,54,Aventura
Game1053,34143,2,Deportes
Game1054,42061,66,RPG
Game1055,29153,93,Puzzle
Game1056,24447,35,Acción
Game1057,47420,96,Puzzle
Game1058,6952,94,Estrategia
Game1059,24312,51,Acción
Game1060,17200,37,Estrategia
Game1061,19131,18,Acción
Game1062,1782,65,Estrategia
Game1063,34759,91,Deportes
Game1064,9138,93,Deportes
Game1065,46192,20,RPG
Game1066,15200,48,Puzzle
Game1067,3038,64,Puzzle
Game1068,20748,68,Aventura
Game1069,14457,67,Aventura
Game1070,14267,27,RPG
Game1071,49101,78,RPG
Game1072,2569,23,Estrategia
Game1073,31978,88,Estrategia
Game1074,14311,84,Estrategia
Game1075,19392,74,Deportes
Game1076,43178,65,Aventura
Game1077,40072,80,Puzzle
Game1078,1415,51,Puzzle
Game1079,21120,39,Deportes
Game1080,39551,78,Estrategia
Game1081,39232,28,Acción
Game1082,37620,33,Aventura
Game1083,49532,29,Puzzle
Game1084,1896,14,Deportes
Game1085,45593,71,Deportes
Game1086,32377,84,Deportes
Game1087,23230,0,Estrategia
Game1088,42596,61,Deportes
Game1089,32909,42,Aventura
Game1090,21556,8,Aventura
Game1091,28560,8,Puzzle
Game1092,43069,99,Acción
Game1093,34445,25,RPG
Game1094,18592,68,Puzzle
Game1095,41127,88,RPG
Game1096,5942,13,Estrategia
Game1097,18155,8,Estrategia
Game1098,30450,100,Aventura
Game1099,27744,87,Acción
Game1100,27354,83,Estrategia
Game1101,12617,92,Aventura
Game1102,43439,94,Puzzle
Game1103,33967,80,Deportes
Game1104,26554,12,RPG
Game1105,17927,22,RPG
Game1106,2976,54,Acción
Game1107,19423,37,Acción
Game1108,48683,63,RPG
Game1109,47139,31,Puzzle
Game1110,40360,36,RPG
Game1111,37482,62,Puzzle
Game1112,33282,55,Deportes
Game1113,10961,46,Acción
Game1114,23227,68,RPG
Game1115,47297,7,Estrategia
Game1116,6197,87,Aventura
Game1117,2899,43,Estrategia
Game1118,19043,75,RPG
Game1119,46687,68,Deportes
Game1120,1991,77,Estrategia
Game1121,14730,93,Aventura
Game1122,18538,2,Acción
Game1123,47824,63,Deportes
Game1124,9752,57,Estrategia
Game1125,45746,87,RPG
Game1126,19590,17,Deportes
Game1127,33111,55,Acción
Game1128,30847,63,Deportes
Game1129,20789,32,Acción
Game1130,21294,2,Aventura
Game1131,22452,12,Aventura
Game1132,49293,27,Deportes
Game1133,10095,21,Deportes
Game1134,13374,8,Acción
Game1135,34459,60,RPG
Game1136,23879,11,Deportes
Game1137,46295,55,Estrategia
Game1138,23441,45,Estrategia
Game1139,4905,79,Aventura
Game1140,34648,25,RPG
Game1141,22198,78,Puzzle
Game1142,45075,4,Acción
Game1143,32410,77,Estrategia
Game1144,43609,53,RPG
Game1145,43944,38,Puzzle
Game1146,5017,99,Aventura
Game1147,18286,40,Puzzle
Game1148,101,1,Acción
Game1149,14231,61,Acción
Game1150,25815,7,Puzzle
Game1151,17841,4,Puzzle
Game1152,24901,62,Deportes
Game1153,22464,0,Puzzle
Game1154,27621,72,Puzzle
Game1155,30769,64,RPG
Game1156,36381,68,Puzzle
Game1157,17686,75,Puzzle
Game1158,6646,98,Deportes
Game1159,49586,92,Acción
Game1160,4426,68,Estrategia
Game1161,42891,28,Estrategia
Game1162,16413,25,Deportes
Game1163,28101,68,RPG
Game1164,16417,61,Aventura
Game1165,41206,80,Estrategia
Game1166,34854,54,Puzzle
Game1167,36063,58,RPG
Game1168,4829,7,Acción
Game1169,21126,82,RPG
Game1170,40773,55,Estrategia
Game1171,30717,100,Estrategia
Game1172,23917,52,Aventura
Game1173,25085,84,Estrategia
Game1174,278,26,Acción
Game1175,16828,42,Deportes
Game1176,23567,50,Acción
Game1177,15936,2,RPG
Game1178,33449,23,Estrategia
Game1179,17951,95,Aventura
Game1180,32005,44,Aventura
Game1181,46387,9,Estrategia
Game1182,43761,80,Deportes
Game1183,10769,25,Aventura
Game1184,6874,41,Aventura
Game1185,44683,19,Puzzle
Game1186,21953,93,Estrategia
Game1187,946,51,Estrategia
Game1188,21113,58,RPG
Game1189,18164,12,Estrategia
Game1190,23643,35,Puzzle
Game1191,39078,56,Aventura
Game1192,44067,2,Puzzle
Game1193,16489,39,Estrategia
Game1194,39997,12,Acción
Game1195,18048,41,Estrategia
Game1196,12435,8,Aventura
Game1197,11802,46,RPG
Game1198,35921,59,Acción
Game1199,13333,27,Acción
Game1200,15432,13,RPG
Game1201,26928,14,Aventura
Game1202,26552,81,Estrategia
Game1203,32693,49,Acción
Game1204,44214,37,Aventura
Game1205,34436,98,Estrategia
Game1206,1724,45,Puzzle
Game1207,19836,93,RPG
Game1208,7633,51,Estrategia
Game1209,13318,0,Estrategia
Game1210,32584,19,RPG
Game1211,45375,55,RPG
Game1212,41311,11,Aventura
Game1213,5667,84,RPG
Game1214,2925,23,Deportes
Game1215,17658,71,Aventura
Game1216,39650,45,Acción
Game1217,28534,84,Estrategia
Game1218,47067,16,Deportes
Game1219,6108,14,RPG
Game1220,11079,78,Acción
Game1221,7496,46,Deportes
Game1222,33840,88,Acción
Game1223,46462,11,Acción
Game1224,35077,92,RPG
Game1225,33690,54,Puzzle
Game1226,31034,83,Acción
Game1227,4224,100,Puzzle
Game1228,26669,58,Puzzle
Game1229,27095,59,Acción
Game1230,47708,25,Aventura
Game1231,10475,55,Puzzle
Game1232,49619,22,Acción
Game1233,12016,64,Puzzle
Game1234,13095,42,Deportes
Game1235,48190,29,RPG
Game1236,38543,75,Aventura
Game1237,9944,74,Acción
Game1238,28112,75,RPG
Game1239,23239,81,RPG
Game1240,26987,85,Acción
Game1241,34886,10,Estrategia
Game1242,26913,12,RPG
Game1243,30138,52,Acción
Game1244,40145,74,RPG
Game1245,8321,95,Aventura
Game1246,22391,48,Aventura
Game1247,199,36,Puzzle
Game1248,29000,91,Aventura
Game1249,3215,14,Estrategia
Game1250,19630,50,Acción
Game1251,30846,58,Estrategia
Game1252,13058,68,Estrategia
Game1253,48366,31,RPG
Game1254,2755,18,Puzzle
Game1255,13317,15,Deportes
Game1256,41133,46,Acción
Game1257,7308,52,RPG
Game1258,25870,46,Acción
Game1259,44722,82,RPG
Game1260,15805,94,Deportes
Game1261,30282,67,Acción
Game1262,11267,97,Estrategia
Game1263,19916,48,RPG
Game1264,17163,90,Acción
Game1265,24835,92,Estrategia
Game1266,46558,51,RPG
Game1267,22419,41,Puzzle
Game1268,8916,60,Estrategia
Game1269,34356,50,Estrategia
Game1270,48544,17,Deportes
Game1271,1383,9,Puzzle
Game1272,31576,45,Aventura
Game1273,36748,98,Acción
Game1274,44193,38,Puzzle
Game1275,47805,91,Estrategia
Game1276,1430,30,Deportes
Game1277,6299,82,Estrategia
Game1278,23018,85,Estrategia
Game1279,39142,81,Acción
Game1280,10952,45,Acción
Game1281,912,100,Aventura
Game1282,28374,24,Acción
Game1283,24066,27,Estrategia
Game1284,4936,67,Deportes
Game1285,38130,60,Estrategia
Game1286,9198,67,Acción
Game1287,32809,90,Puzzle
Game1288,31431,79,Aventura
Game1289,38153,92,Deportes
Game1290,27624,74,Aventura
Game1291,23553,57,RPG
Game1292,11774,57,Acción
Game1293,38126,5,Deportes
Game1294,48178,74,Acción
Game1295,40963,52,Estrategia
Game1296,42859,18,Acción
Game1297,8597,76,Acción
Game1298,23191,56,Aventura
Game1299,32640,79,Acción
Game1300,26434,34,RPG
Game1301,29876,44,Acción
Game1302,22758,26,Puzzle
Game1303,30153,15,Aventura
Game1304,20549,65,Puzzle
Game1305,24612,61,RPG
Game1306,18803,8,Puzzle
Game1307,22212,48,RPG
Game1308,18426,23,Aventura
Game1309,39036,67,Aventura
Game1310,34932,65,RPG
Game1311,4641,37,Estrategia
Game1312,13888,90,Deportes
Game1313,33398,70,Acción
Game1314,5760,82,Aventura
Game1315,36948,81,Deportes
Game1316,24357,31,Aventura
Game1317,10017,77,Estrategia
Game1318,16559,63,Acción
Game1319,18213,65,Estrategia
Game1320,33663,3,Deportes
Game1321,7870,97,Deportes
Game1322,8977,99,Puzzle
Game1323,13594,68,Acción
Game1324,2204,34,Aventura
Game1325,33567,74,RPG
Game1326,16629,4,Deportes
Game1327,21998,80,Deportes
Game1328,4193,5,Deportes
Game1329,32546,85,Estrategia
Game1330,21648,39,RPG
Game1331,28946,72,Aventura
Game1332,43876,49,Deportes
Game1333,16884,70,Deportes
Game1334,3279,11,Puzzle
Game1335,2217,49,Puzzle
Game1336,29486,97,Deportes
Game1337,6361,96,Deportes
Game1338,37459,0,Puzzle
Game1339,38138,97,Aventura
Game1340,22521,2,Acción
Game1341,6896,22,Puzzle
Game1342,34975,0,Puzzle
Game1343,29494,75,Deportes
Game1344,36314,65,Estrategia
Game1345,33388,88,RPG
Game1346,35464,54,Estrategia
Game1347,44945,59,Deportes
Game1348,19795,17,Estrategia
Game1349,10454,62,Aventura
Game1350,39536,45,Aventura
Game1351,4901,17,Acción
Game1352,16272,3,Acción
Game1353,12087,56,Puzzle
Game1354,32647,39,Deportes
Game1355,30889,7,Puzzle
Game1356,29027,45,RPG
Game1357,22586,48,Acción
Game1358,14920,84,Puzzle
Game1359,31800,58,Estrategia
Game1360,15655,21,RPG
Game1361,48838,60,RPG
Game1362,3973,50,Puzzle
Game1363,10197,63,Estrategia
Game1364,5462,17,RPG
Game1365,46113,16,Aventura
Game1366,14936,67,Aventura
Game1367,27780,31,Aventura
Game1368,43295,18,Acción
Game1369,42024,70,Aventura
Game1370,19102,60,Acción
Game1371,40780,100,Puzzle
Game1372,40719,39,Deportes
Game1373,36068,2,RPG
Game1374,29864,34,Deportes
Game1375,33040,96,RPG
Game1376,19570,49,RPG
Game1377,32368,87,Acción
Game1378,11416,22,Acción
Game1379,12948,26,Aventura
Game1380,49903,61,Deportes
Game1381,41518,5,Estrategia
Game1382,49102,86,Aventura
Game1383,21637,1,Aventura
Game1384,48422,48,Deportes
Game1385,2751,98,Puzzle
Game1386,21590,41,Aventura
Game1387,19305,36,Aventura
Game1388,40464,56,Deportes
Game1389,16329,93,Puzzle
Game1390,37735,26,Deportes
Game1391,14412,57,RPG
Game1392,35193,55,Deportes
Game1393,1452,15,Estrategia
Game1394,11697,55,Acción
Game1395,2084,70,Puzzle
Game1396,10068,41,RPG
Game1397,11510,32,Aventura
Game1398,20875,73,Aventura
Game1399,41588,43,Puzzle
Game1400,30371,89,Acción
Game1401,4029,91,Acción
Game1402,38079,22,Estrategia
Game1403,32085,69,Puzzle
Game1404,7609,77,Puzzle
Game1405,47811,99,Acción
Game1406,1067,17,Aventura
Game1407,30651,81,Aventura
Game1408,20806,46,Acción
Game1409,6956,4,Estrategia
Game1410,35502,100,Estrategia
Game1411,45450,46,Acción
Game1412,27030,77,RPG
Game1413,15043,79,Acción
Game1414,11285,17,Puzzle
Game1415,25200,19,Deportes
Game1416,23839,56,RPG
Game1417,19843,89,Deportes
Game1418,16057,89,Aventura
Game1419,27494,9,Aventura
Game1420,24685,27,RPG
Game1421,10203,68,Deportes
Game1422,11597,23,Estrategia
Game1423,39496,14,Acción
Game1424,36500,23,Deportes
Game1425,28017,7,Deportes
Game1426,32512,35,Acción
Game1427,220,93,Estrategia
Game1428,21610,31,Puzzle
Game1429,49135,79,Aventura
Game1430,12181,49,RPG
Game1431,45447,62,Acción
Game1432,6198,61,Deportes
Game1433,17556,66,Puzzle
Game1434,30562,45,RPG
Game1435,1058,85,Puzzle
Game1436,4449,83,Acción
Game1437,5641,19,Estrategia
Game1438,10788,33,Acción
Game1439,46722,71,RPG
Game1440,28992,43,Deportes
Game1441,44445,57,Estrategia
Game1442,16806,100,Acción
Game1443,27039,96,Acción
Game1444,23475,81,Aventura
Game1445,21859,70,Deportes
Game1446,30529,75,Estrategia
Game1447,20676,7,RPG
Game1448,42229,28,Deportes
Game1449,15920,64,Aventura
Game1450,10268,96,Deportes
Game1451,35389,77,RPG
Game1452,2520,86,RPG
Game1453,3625,78,Acción
Game1454,34040,37,RPG
Game1455,19863,61,Acción
Game1456,17892,46,Aventura
Game1457,13665,15,Acción
Game1458,26511,53,Aventura
Game1459,18184,64,Deportes
Game1460,180,5,Estrategia
Game1461,34041,28,Deportes
Game1462,34929,84,Aventura
Game1463,24279,26,Acción
Game1464,14438,73,Estrategia
Game1465,11176,1,Estrategia
Game1466,44260,28,Acción
Game1467,49038,24,Acción
Game1468,17205,38,Deportes
Game1469,47683,92,Puzzle
Game1470,24399,14,Acción
Game1471,45011,33,RPG
Game1472,16748,85,Deportes
Game1473,39455,38,Estrategia
Game1474,23979,63,Deportes
Game1475,34366,16,Estrategia
Game1476,42994,49,Puzzle
Game1477,27145,85,Deportes
Game1478,24046,29,Acción
Game1479,15196,2,Estrategia
Game1480,24709,36,Puzzle
Game1481,20031,2,Puzzle
Game1482,13355,25,Acción
Game1483,19226,27,Deportes
Game1484,33596,65,Deportes
Game1485,35937,47,Puzzle
Game1486,42898,4,Puzzle
Game1487,40853,76,Puzzle
Game1488,8788,81,Estrategia
Game1489,5096,4,Estrategia
Game1490,22057,78,Acción
Game1491,15061,40,Puzzle
Game1492,13055,33,RPG
Game1493,47775,87,Acción
Game1494,11917,14,RPG
Game1495,45810,84,Estrategia
Game1496,39341,100,RPG
Game1497,33126,28,Acción
Game1498,4065,48,Estrategia
Game1499,38262,76,RPG
Game1500,22640,8,Aventura
Game1501,46956,95,Aventura
Game1502,39256,62,Estrategia
Game1503,11529,27,Acción
Game1504,33320,71,RPG
Game1505,30829,73,Estrategia
Game1506,39161,60,Deportes
Game1507,4803,63,Acción
Game1508,2207,86,Puzzle
Game1509,33746,62,Puzzle
Game1510,1687,70,Aventura
Game1511,36276,56,Deportes
Game1512,19514,75,Estrategia
Game1513,29071,64,Deportes
Game1514,36148,72,Acción
Game1515,17048,95,Aventura
Game1516,11397,2,RPG
Game1517,43790,64,Deportes
Game1518,4729,20,Puzzle
Game1519,7838,87,Estrategia
Game1520,15618,68,RPG
Game1521,41137,60,RPG
Game1522,41355,78,RPG
Game1523,47118,46,Acción
Game1524,49157,46,Acción
Game1525,25629,70,RPG
Game1526,29812,89,Aventura
Game1527,2978,98,Deportes
Game1528,36599,49,Acción
Game1529,24090,95,Deportes
Game1530,22883,8,Puzzle
Game1531,46085,97,Aventura
Game1532,41470,66,Deportes
Game1533,40480,78,Deportes
Game1534,48203,0,Acción
Game1535,6672,57,RPG
Game1536,654,14,Deportes
Game1537,18709,44,Puzzle
Game1538,18797,27,Deportes
Game1539,6444,96,RPG
Game1540,43606,36,RPG
Game1541,3369,6,Acción
Game1542,45994,60,Estrategia
Game1543,36440,57,Acción
Game1544,38881,37,Acción
Game1545,3898,51,Acción
Game1546,20464,26,Puzzle
Game1547,2867,86,Acción
Game1548,40943,8,Deportes
Game1549,35628,92,Puzzle
Game1550,34295,62,Acción
Game1551,20974,27,RPG
Game1552,32615,62,Puzzle
Game1553,29993,35,Puzzle
Game1554,11056,62,Deportes
Game1555,13440,21,RPG
Game1556,30692,76,Acción
Game1557,9103,63,Estrategia
Game1558,39217,34,Estrategia
Game1559,21733,2,Puzzle
Game1560,42690,20,Acción
Game1561,23856,90,Estrategia
Game1562,27465,2,RPG
Game1563,45320,31,Deportes
Game1564,4171,40,Deportes
Game1565,38203,12,Acción
Game1566,44052,9,Puzzle
Game1567,3556,53,Estrategia
Game1568,35226,52,RPG
Game1569,4545,25,Acción
Game1570,35874,80,Estrategia
Game1571,35858,72,Estrategia
Game1572,9412,2,Deportes
Game1573,29386,100,Puzzle
Game1574,44930,90,Acción
Game1575,11492,45,Puzzle
Game1576,23638,59,Deportes
Game1577,25598,54,RPG
Game1578,12493,32,Estrategia
Game1579,5641,72,Puzzle
Game1580,40918,49,Puzzle
Game1581,4951,13,Aventura
Game1582,47641,92,Acción
Game1583,2672,1,Estrategia
Game1584,5570,67,Acción
Game1585,8396,39,Estrategia
Game1586,33380,38,Deportes
Game1587,42999,51,Puzzle
Game1588,11879,67,RPG
Game1589,44466,11,RPG
Game1590,38402,53,RPG
Game1591,11557,28,Deportes
Game1592,39128,1,Acción
Game1593,3668,26,Acción
Game1594,11164,1,Estrategia
Game1595,41178,94,Acción
Game1596,36676,17,Acción
Game1597,14266,17,Deportes
Game1598,40510,1,Deportes
Game1599,8161,8,RPG
Game1600,37434,80,Deportes
Game1601,10350,6,Acción
Game1602,12709,18,RPG
Game1603,30723,4,Aventura
Game1604,14323,43,Puzzle
Game1605,34817,82,Acción
Game1606,7498,76,RPG
Game1607,6020,90,Puzzle
Game1608,2484,83,Deportes
Game1609,24757,60,Aventura
Game1610,8550,80,Acción
Game1611,40675,30,Acción
Game1612,8295,82,Estrategia
Game1613,9724,3,Estrategia
Game1614,31771,32,Puzzle
Game1615,34082,78,RPG
Game1616,11405,67,Acción
Game1617,28262,6,Deportes
Game1618,28756,38,RPG
Game1619,9326,41,Estrategia
Game1620,8506,52,Deportes
Game1621,19233,18,Aventura
Game1622,34401,83,Acción
Game1623,32320,62,RPG
Game1624,42389,70,RPG
Game1625,12321,64,Estrategia
Game1626,21834,48,Puzzle
Game1627,14200,86,Aventura
Game1628,20355,63,Puzzle
Game1629,29032,2,Estrategia
Game1630,35031,28,Deportes
Game1631,37699,17,Aventura
Game1632,41320,12,RPG
Game1633,22775,31,RPG
Game1634,1505,13,Deportes
Game1635,46683,65,Estrategia
Game1636,10881,72,Deportes
Game1637,36379,24,RPG
Game1638,36767,62,Aventura
Game1639,14308,93,Estrategia
Game1640,29928,87,Puzzle
Game1641,19931,73,Acción
Game1642,47752,36,Puzzle
Game1643,20447,44,RPG
Game1644,23757,63,Puzzle
Game1645,41510,15,Acción
Game1646,32505,57,Deportes
Game1647,28879,25,Acción
Game1648,8949,95,Acción
Game1649,29027,6,Puzzle
Game1650,21675,38,Deportes
Game1651,2977,99,Estrategia
Game1652,29994,92,Puzzle
Game1653,46632,41,Deportes
Game1654,40620,48,Acción
Game1655,19264,44,Puzzle
Game1656,16983,25,RPG
Game1657,32548,21,Puzzle
Game1658,6527,38,Acción
Game1659,7214,10,Estrategia
Game1660,6486,33,RPG
Game1661,19937,9,Acción
Game1662,36217,31,Estrategia
Game1663,27958,63,Acción
Game1664,31872,99,Deportes
Game1665,74,97,Acción
Game1666,24642,90,Aventura
Game1667,46245,45,Deportes
Game1668,39257,71,Deportes
Game1669,36547,71,RPG
Game1670,30110,94,Deportes
Game1671,36721,38,Aventura
Game1672,38093,69,Puzzle
Game1673,29134,8,Aventura
Game1674,26126,55,Deportes
Game1675,5833,63,Puzzle
Game1676,7043,38,Deportes
Game1677,43458,9,Deportes
Game1678,21519,16,Deportes
Game1679,16067,5,Acción
Game1680,21893,24,Deportes
Game1681,1950,100,RPG
Game1682,12533,35,RPG
Game1683,48893,99,RPG
Game1684,42273,27,Acción
Game1685,17860,100,Puzzle
Game1686,31677,93,Acción
Game1687,25267,47,Acción
Game1688,48776,97,Acción
Game1689,34793,95,Acción
Game1690,8613,53,Aventura
Game1691,31799,21,RPG
Game1692,42424,75,Aventura
Game1693,34737,1,Acción
Game1694,3282,79,Puzzle
Game1695,15222,4,Acción
Game1696,6303,60,Estrategia
Game1697,113,18,Acción
Game1698,11797,85,Estrategia
Game1699,33678,100,RPG
Game1700,32231,51,Deportes
Game1701,30741,69,Puzzle
Game1702,23329,70,Aventura
Game1703,45957,83,Aventura
Game1704,11521,4,Puzzle
Game1705,24152,55,Aventura
Game1706,7636,57,Aventura
Game1707,7820,18,Acción
Game1708,9319,77,Deportes
Game1709,714,81,RPG
Game1710,18041,52,Puzzle
Game1711,26443,75,Puzzle
Game1712,8346,31,Deportes
Game1713,24692,66,Deportes
Game1714,29167,63,Aventura
Game1715,31550,56,Aventura
Game1716,36013,80,Puzzle
Game1717,21504,82,Deportes
Game1718,2993,86,RPG
Game1719,21236,48,Puzzle
Game1720,4996,13,Acción
Game1721,7628,94,Puzzle
Game1722,24555,39,Acción
Game1723,19727,68,RPG
Game1724,31189,76,Estrategia
Game1725,37349,25,Puzzle
Game1726,29932,61,Acción
Game1727,31759,50,Acción
Game1728,18305,85,Acción
Game1729,25993,11,Acción
Game1730,10309,68,Estrategia
Game1731,42193,81,Deportes
Game1732,10263,38,Puzzle
Game1733,7933,100,Deportes
Game1734,12005,18,Acción
Game1735,45261,94,Puzzle
Game1736,47854,81,Aventura
Game1737,41542,79,Deportes
Game1738,22999,53,Deportes
Game1739,45989,95,Acción
Game1740,22756,24,Estrategia
Game1741,14284,52,Puzzle
Game1742,38786,73,Aventura
Game1743,20769,88,Estrategia
Game1744,45280,55,RPG
Game1745,36913,17,Deportes
Game1746,28837,92,Aventura
Game1747,45823,78,Aventura
Game1748,20937,71,Puzzle
Game1749,15352,61,RPG
Game1750,39508,48,Aventura
Game1751,46478,46,Estrategia
Game1752,39081,14,Puzzle
Game1753,35561,97,RPG
Game1754,43898,98,RPG
Game1755,45795,6,Puzzle
Game1756,19113,39,Estrategia
Game1757,20552,10,Puzzle
Game1758,42196,53,Acción
Game1759,25885,63,RPG
Game1760,882,83,Acción
Game1761,40830,59,Puzzle
Game1762,46159,48,Aventura
Game1763,10523,54,RPG
Game1764,10677,87,Deportes
Game1765,18264,35,Estrategia
Game1766,14838,32,Acción
Game1767,17317,75,Puzzle
Game1768,6928,42,Aventura
Game1769,19156,70,Aventura
Game1770,49059,78,Aventura
Game1771,6528,27,Puzzle
Game1772,29031,64,Aventura
Game1773,30019,29,Deportes
Game1774,2552,87,Puzzle
Game1775,5266,25,Acción
Game1776,36050,21,Acción
Game1777,19793,77,RPG
Game1778,47202,28,Estrategia
Game1779,25772,96,Puzzle
Game1780,45617,26,Estrategia
Game1781,12536,2,Puzzle
Game1782,2658,55,Estrategia
Game1783,18159,48,Aventura
Game1784,17728,63,Deportes
Game1785,3483,79,Acción
Game1786,47984,6,Deportes
Game1787,42799,46,Puzzle
Game1788,4321,15,RPG
Game1789,25879,55,Puzzle
Game1790,7974,17,Deportes
Game1791,27356,21,Acción
Game1792,37565,26,Estrategia
Game1793,30955,53,Acción
Game1794,6302,24,RPG
Game1795,46376,7,Aventura
Game1796,40590,54,Aventura
Game1797,48545,61,RPG
Game1798,49744,58,Aventura
